osm_id,mapillary_coverage
1418395453,regular
1418653957,regular
1391946856,regular
1420826198,regular
1391946855,regular
1391946846,regular
1382630880,regular
1382630882,regular
1382639574,regular
1382853955,regular
1382853970,regular
1383635501,regular
1383635511,regular
1383635517,regular
1383635518,regular
1383635522,regular
1383635524,regular
1385374522,regular
1382630879,regular
1385374523,regular
1385374525,regular
1385374526,regular
1385448786,regular
1385458146,regular
1385458147,regular
1385492448,regular
1385492454,regular
1385492459,regular
1385501048,regular
1385501049,regular
1385612221,regular
1385612222,regular
1385374524,regular
1385612223,regular
1382263250,regular
1381701889,regular
1377696344,regular
1377696385,regular
1377696399,regular
1377696412,regular
1377696419,regular
1377696425,regular
1377696431,regular
1377696434,regular
1377696436,regular
1378106005,regular
1378106006,regular
1378361844,regular
1381815732,regular
1378718060,regular
1380800719,regular
1380800720,regular
1381223085,regular
1381223086,regular
1381269913,regular
1381269914,regular
1381269916,regular
1381269918,regular
1381269922,regular
1381269925,regular
1381269934,regular
1381515190,regular
1380694681,regular
1385634787,regular
1385634788,regular
1387074447,regular
1389460526,regular
1389461907,regular
1389678932,regular
1390506383,regular
1390506384,regular
1390506385,regular
1390506389,regular
1390506390,regular
1390506391,regular
1390506392,regular
1390506393,regular
1390834179,regular
1389460525,regular
1391268332,regular
1391890111,regular
1391890116,regular
1391890119,regular
1391890120,regular
1391890121,regular
1391946826,regular
1391946828,regular
1391946829,regular
1391946834,regular
1391946839,regular
1391946841,regular
1391946845,regular
1391268344,regular
1389460524,regular
1389460523,regular
1389460522,regular
1387472720,regular
1388077615,regular
1388333137,regular
1388333139,regular
1388333142,regular
1388333150,regular
1388333154,regular
1388492819,regular
1388492820,regular
1388495663,regular
1388495664,regular
1388495665,regular
1388645167,regular
1389000329,regular
1389241750,regular
1389414594,regular
1389414595,regular
1389457941,regular
1389457942,regular
1389457943,regular
1389457944,regular
1389457951,regular
1389460516,regular
1389460518,regular
1389460519,regular
1389460520,regular
1389460521,regular
1391946852,regular
1420826199,regular
1420888560,regular
1421243816,regular
1444301782,regular
1444301783,regular
1444301784,regular
1444301785,regular
1444301786,regular
1444359094,regular
1444771723,regular
1444781745,regular
1444781750,regular
1444781751,regular
1444781752,regular
1444781753,regular
1444296842,regular
1444971883,regular
1446255040,regular
1446255041,regular
1446255049,regular
1446692749,regular
1446767153,regular
1446875758,regular
1446875963,regular
1446876271,regular
1447119559,regular
1448085487,regular
1448478671,regular
1448478672,regular
1444971885,regular
1448478673,regular
1443564378,regular
1443564369,regular
1435991522,regular
1435991523,regular
1436990861,regular
1437043778,regular
1442186434,regular
1442236264,regular
1442236266,regular
1442236271,regular
1442618269,regular
1442618271,regular
1442618272,regular
1443074062,regular
1443564377,regular
1443074064,regular
1443130822,regular
1443130823,regular
1443130825,regular
1443130826,regular
1443130827,regular
1443336886,regular
1443357578,regular
1443357580,regular
1443456560,regular
1443456561,regular
1443546238,regular
1443546239,regular
1443074066,regular
1448478674,regular
1448478675,regular
1448478676,regular
1452834688,regular
1452834689,regular
1452834691,regular
1453044711,regular
1453176006,regular
1453176007,regular
1453176008,regular
1453176009,regular
1453214394,regular
1453911540,regular
1453911542,regular
1454630287,regular
1452834686,regular
1454630529,regular
1454792498,regular
1454792499,regular
1454792505,regular
1454988886,regular
1454988887,regular
1454988888,regular
1454988890,regular
1454988891,regular
1455148855,regular
1455151892,regular
1455151893,regular
1455151894,regular
1454630530,regular
1452834684,regular
1452834676,regular
1452834674,regular
1448478677,regular
1448478678,regular
1448622100,regular
1448622101,regular
1448622103,regular
1448622105,regular
1448622106,regular
1448622107,regular
1448622108,regular
1448622110,regular
1449860678,regular
1449863867,regular
1449863868,regular
1450860242,regular
1450860246,regular
1450860256,regular
1450860257,regular
1450860259,regular
1450860262,regular
1450925572,regular
1451126277,regular
1451126278,regular
1451126279,regular
1452196078,regular
1452698482,regular
1452698483,regular
1452698484,regular
1435154875,regular
1435154873,regular
1434952267,regular
1434626361,regular
1425948281,regular
1426083632,regular
1426083633,regular
1426083634,regular
1426083635,regular
1426083647,regular
1426083652,regular
1426088903,regular
1426088904,regular
1426089032,regular
1426089361,regular
1426460508,regular
1424881516,regular
1426460509,regular
1426460511,regular
1426460512,regular
1426460513,regular
1426469050,regular
1426469357,regular
1426471029,regular
1426681416,regular
1426681417,regular
1426681418,regular
1426681419,regular
1426711607,regular
1427589324,regular
1426460510,regular
1424881513,regular
1424881503,regular
1423912699,regular
1422364922,regular
1422364923,regular
1422923292,regular
1422923293,regular
1422923294,regular
1422929334,regular
1422929335,regular
1422929336,regular
1422929337,regular
1423097557,regular
1423097558,regular
1423271912,regular
1423271913,regular
1423271914,regular
1423300320,regular
1423408322,regular
1423408323,regular
1423408324,regular
1423416518,regular
1423418676,regular
1423418677,regular
1423418678,regular
1423418679,regular
1423418680,regular
1423418681,regular
1423418682,regular
1423418683,regular
1427589347,regular
1377696331,regular
1427589352,regular
1427601897,regular
1431553160,regular
1432638558,regular
1432638559,regular
1433073909,regular
1433093295,regular
1433093298,regular
1433141375,regular
1433141377,regular
1433590108,regular
1433590109,regular
1433590110,regular
1433590129,regular
1431256175,regular
1433590132,regular
1433590135,regular
1433590136,regular
1433590937,regular
1433752562,regular
1433818183,regular
1434417222,regular
1434454396,regular
1434565880,regular
1434565882,regular
1434626350,regular
1434626351,regular
1434626353,regular
1433590134,regular
1431256174,regular
1431256172,regular
1431256169,regular
1427630377,regular
1427630378,regular
1427630379,regular
1427630396,regular
1427630397,regular
1427630398,regular
1427630399,regular
1428169798,regular
1429353974,regular
1429353975,regular
1429353977,regular
1429355775,regular
1429355776,regular
1429402145,regular
1429402147,regular
1429402148,regular
1430237448,regular
1430237450,regular
1431019004,regular
1431019005,regular
1431019009,regular
1431019011,regular
1431256160,regular
1431256163,regular
1431256166,regular
1431256167,regular
1431256168,regular
1427589377,regular
1376706074,regular
1376677409,regular
1376510640,regular
1328106109,regular
1328106110,regular
1328539427,regular
1328851952,regular
1329193308,regular
1329496437,regular
1329496438,regular
1329497395,regular
1330459469,regular
1330688397,regular
1330915792,regular
1331194979,regular
1327075037,regular
1331403740,regular
1331444222,regular
1331703559,regular
1332598060,regular
1332598061,regular
1332598064,regular
1332703067,regular
1333564726,regular
1333564727,regular
1333564728,regular
1333564729,regular
1333791079,regular
1333791081,regular
1331444220,regular
1334189907,regular
1324339189,regular
1320379934,regular
1319566861,regular
1319566862,regular
1319566863,regular
1319566871,regular
1319566872,regular
1319570390,regular
1319570391,regular
1319570392,regular
1319570393,regular
1319658380,regular
1319658381,regular
1319658382,regular
1323653521,regular
1319853823,regular
1319853825,regular
1319853826,regular
1319853827,regular
1319853828,regular
1319853829,regular
1319853833,regular
1319853834,regular
1319911845,regular
1320059691,regular
1320362144,regular
1320379762,regular
1320379763,regular
1319853824,regular
1334319418,regular
1334513903,regular
1334513904,regular
1341815468,regular
1342218589,regular
1342218590,regular
1342218591,regular
1342218592,regular
1342218593,regular
1342218594,regular
1342218595,regular
1342218596,regular
1342218599,regular
1342218601,regular
1342218602,regular
1341411579,regular
1342218603,regular
1342218605,regular
1342646813,regular
1342646814,regular
1344039285,regular
1344039286,regular
1344039287,regular
1344520807,regular
1344520808,regular
1344520809,regular
1344520810,regular
1344520811,regular
1344520812,regular
1342218604,regular
1341015009,regular
1340609415,regular
1340339531,regular
1334513905,regular
1334534007,regular
1334903964,regular
1335036894,regular
1335036895,regular
1335036896,regular
1335036897,regular
1335036903,regular
1335036904,regular
1335036908,regular
1335036909,regular
1335036910,regular
1335036911,regular
1335734823,regular
1335735827,regular
1335736989,regular
1337064801,regular
1337164982,regular
1337471989,regular
1337704554,regular
1338340081,regular
1338717274,regular
1338749762,regular
1340321347,regular
1340321348,regular
1340339528,regular
1340339530,regular
1319566860,regular
1319566859,regular
1319566858,regular
1319566857,regular
1303602737,regular
1303602742,regular
1303602743,regular
1303602744,regular
1304090081,regular
1305407714,regular
1305632641,regular
1305632644,regular
1305644618,regular
1306016197,regular
1306016198,regular
1306265233,regular
1303602550,regular
1306265236,regular
1306265240,regular
1306265241,regular
1306590138,regular
1306673338,regular
1306688466,regular
1306936405,regular
1307049567,regular
1307127366,regular
1307524989,regular
1308626844,regular
1308632238,regular
1308632240,regular
1306265239,regular
1303602547,regular
1303602545,regular
1303602541,regular
1301394140,regular
1302773229,regular
1302876948,regular
1302876949,regular
1303346091,regular
1303346092,regular
1303346093,regular
1303571929,regular
1303571932,regular
1303571933,regular
1303571934,regular
1303571935,regular
1303576719,regular
1303602522,regular
1303602523,regular
1303602524,regular
1303602526,regular
1303602527,regular
1303602528,regular
1303602530,regular
1303602531,regular
1303602532,regular
1303602534,regular
1303602536,regular
1303602537,regular
1303602539,regular
1303602540,regular
1310936263,regular
1344520813,regular
1310936266,regular
1311986266,regular
1314202127,regular
1314202128,regular
1314265399,regular
1314265405,regular
1314327951,regular
1315275223,regular
1315275224,regular
1315275225,regular
1315569782,regular
1317209628,regular
1317209629,regular
1317209630,regular
1314202125,regular
1317209631,regular
